pid,product_name,product_category_tree,retail_price,discounted_price,image,description,brand,product_specifications,section,category,subcategory1,subcategory2,subcategory3,subcategory4,bias,sale_percentage,tags
EL97849,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Electronics >> Mobile Accessories >> USB Cables,1099,399,"[""https://m.media-amazon.com/images/I/71ojkmsYe8L._SX679_.jpg""]","High-quality Copper Wire and Nylon Braided reduced charging cable resistance enable cable to provide the fastest possible charging speed with the help of fast charging USB charger. Data Sync and Fast charge at the same time at the fastest speed on your Windows PC or Mac. Premium nylon braided adds additional durability and tangle free with 20,000+ bend lifespan. Aluminum material connector, Makes the service life of the cable longer. Nylon braided thread is tightly woven. The iphone charger cable is easy to sort out, not to knot or tangle. Durable nylon braided jacket, the most flexible, powerful and durable material, ensile force increased.",Wayona,"{""product_specification"": [{ ""Connector Type"":""Lightning""}, { ""Cable Type"":""USB""}, { ""Compatible Devices"":""‎iPhone 11 , 11 Pro Max, Iphone 12 , iPhone Mini, Iphone Xr/XsMax/X/ 8/7/ 7 Plus/ 6/ 6 Plus/ 6s/ 6s Plus/ 5/ 5s/ 5c/ SE, iPad Pro/Air/Mini""}, { ""Special Feature"":""Data Sync, Nylon Braided, Copper core thick+Multilayer shielding, Fast Charger""}, { ""Data Transfer Rate"":""480 Megabytes Per Second""}, { ""Dimensions"":""11.9 x 10.7 x 3.7 cm; 141 g""}]}",Electronics,Mobile Accessories,USB Cables,,,,A,63.69426752,
EL68288,"Wayona All In One 60W USB Fast Charging Travel Cable Set Type C, Lightening and Micro USB Port Inbuilt Mobile Stand Compatible with iPhone, iPad,Samsung,OnePlus, Mi,Oppo,Vivo,iQOO (All in 1, Black)",Electronics >> Mobile Accessories >> USB Cables,1099,489,"[""https://m.media-amazon.com/images/I/61kvFPFebTL._SX522_.jpg""]","Wayona’s Small Round Multi-Functional Travel Cable Kit which can help to make all combination of cables. Type C to Type C Cable, Type C to USB A Cable, Type C to Lightening Cable, Type C to Micro Cable, USB A to Lightening Cable. The travel kit comes with a SIM ejector Pin, 3 storage slots, 2 for Nano SIM cards, 1 for Micro SIM card storage which help you to swap and store your SIM cards easily. This case can also be used as Phone Holder.",Wayona,"{""product_specification"": [{ ""Connector Type"":""USB Type C, Lightning""}, { ""Cable Type"":""USB""}, { ""Compatible Devices"":""‎‎Supports many other devices having Micro USB, Type C & Lightning charging port., Tablets, Speakers, Cellular Phones""}, { ""Special Feature"":""‎Travel, Lightweight Design, Charging Cable Travel Kit, All in One Fast Charging Cable, Fast Charging""}, { ""Data Transfer Rate"":""‎0.48 Gigabits Per Second""}, { ""Dimensions"":""‎‎9 x 9 x 1 cm; 65 g""}]}",Electronics,Mobile Accessories,USB Cables,,,,A,55.50500455,
EL31926,Spigen Tempered Glass Screen Protector for iPhone,Electronics >> Mobile Accessories >> Screen Protectors,2899,1299,"[""https://m.media-amazon.com/images/I/61FTQK5HI4L._SX679_.jpg""]","The Spigen Tempered Glass Screen Protector is designed for iPhone 14, iPhone 13, and iPhone 13 Pro with a 6.1-inch screen.",Spigen,"{""product_specification"": [{ ""Compatible Devices"":""iPhone 14, iPhone 13, iPhone 13 Pro""}, { ""Material"":""Tempered Glass""}, { ""Item Hardness"":""9H""}, { ""Product Dimensions"":""9L x 3W Centimeters""}, { ""Compatible Phone Models"":""iPhone 14, iPhone 13, iPhone 13 Pro""}, { ""Special Feature"":""9H Surface Hardness, Oleophobic, Oil Resistant, Rounded Edge""}, { ""Finish Type"":""Glossy""}, { ""Net Quantity"":""2.00 count""}, { ""Screen Size"":""6.1 Inches""}]}",Electronics,Mobile Accessories,Screen Protectors,,,,A,55.19144533,
EL46518,OpenTech Compatible iPhone 13/14/13 Pro Tempered Glass Screen Protector,Electronics >> Mobile Accessories >> Screen Protectors,999,288,"[""https://m.media-amazon.com/images/I/717eHuUQ4UL._SX679_.jpg""]","The Compatible iPhone 13/14/13 Pro Tempered Glass Screen Protector is made of tempered glass with a 9H hardness level. It is waterproof and shockproof, suitable for iPhone 13, 14, and 13 Pro (6.1 inches).",OpenTech,"{""product_specification"": [{ ""Compatible Devices"":""iPhone 13 (6.1 Inches), iPhone 14 (6.1 Inches), iPhone 13 Pro (6.1 Inches)""}, { ""Material"":""Tempered Glass""}, { ""Item Hardness"":""9H""}, { ""Compatible Phone Models"":""iPhone 13""}, { ""Special Feature"":""Waterproof, Shockproof""}, { ""Finish Type"":""Polished""}, { ""Water Resistance Level"":""Waterproof""}, { ""Net Quantity"":""1.0 count""}, { ""Screen Size"":""6.1 Inches""}]}",Electronics,Mobile Accessories,Screen Protectors,,,,A,71.17117117,
EL51081,Tough Lee Tempered Glass Screen Protector for Redmi 9A/11 Prime/9 Activ,Electronics >> Mobile Accessories >> Screen Protectors,999,139,"[""https://m.media-amazon.com/images/I/41N0Avct1kL._SY879_.jpg""]",The Tempered Glass Screen Protector is compatible with various Xiaomi and Realme models. It is bubble-proof and anti-fingerprint.,Tough Lee,"{""product_specification"": [{ ""Compatible Devices"":""Redmi 9A, Redmi 11 Prime, Redmi 9 Activ, Redmi 10A, Redmi 9A Sport, Redmi 9i, Samsung Galaxy M32 5G, Redmi A1, Redmi 9, Realme C11 2021""}, { ""Material"":""Tempered Glass""}, { ""Item Hardness"":""Tougher Than 9H""}, { ""Product Dimensions"":""15L x 5W Centimeters""}, { ""Compatible Phone Models"":""Mi Redmi 9i, Poco C3, Mi Redmi 9, Mi Redmi 9A, Realme Narzo 20A""}, { ""Special Feature"":""Bubble Proof; Anti-Fingerprint""}, { ""Finish Type"":""Glossy""}, { ""Net Quantity"":""1 Count""}, { ""Screen Size"":""2 Millimetres""}]}",Electronics,Mobile Accessories,Screen Protectors,,,,A,86.08608609,
EL32450,Tough Lee Tempered Glass Screen Protector for Samsung Galaxy,Electronics >> Mobile Accessories >> Screen Protectors,999,139,"[""https://m.media-amazon.com/images/I/51rvWobDbqL._SY741_.jpg""]","The Tough Lee Tempered Glass Screen Protector is compatible with various Samsung Galaxy models. It features anti-shatter, anti-fingerprint, anti-glare, bubble-proof, and scratch-resistant properties.",Tough Lee,"{""product_specification"": [{ ""Compatible Devices"":""Samsung Galaxy M02s, Samsung Galaxy M02, Samsung Galaxy M13, Samsung Galaxy M13 5G, Samsung Galaxy M12, Samsung Galaxy M42 5G, Samsung Galaxy M33 5G, Samsung Galaxy F12, Samsung Galaxy F02s""}, { ""Material"":""Tempered Glass""}, { ""Item Hardness"":""Tougher than 9H""}, { ""Product Dimensions"":""15L x 5W Centimeters""}, { ""Compatible Phone Models"":""Samsung Galaxy M02s, Samsung Galaxy M02, Samsung Galaxy M13 5G, Samsung Galaxy M13, Samsung Galaxy M12, Samsung Galaxy M14 5G, Samsung Galaxy M33 5G, Samsung Galaxy M42 5G, Samsung Galaxy F12, Samsung Galaxy F02s""}, { ""Special Feature"":""Anti-Shatter, Anti-Fingerprint, Anti-Glare, Bubble Proof, Scratch Resistant""}, { ""Finish Type"":""Glossy""}, { ""Net Quantity"":""1 Count""}, { ""Screen Surface Description"":""Smooth""}]}",Electronics,Mobile Accessories,Screen Protectors,,,,A,86.08608609,
EL66369,Robustrion Tempered Glass Screen Protector for OnePlus Pad,Electronics >> Mobile Accessories >> Screen Protectors,1499,399,"[""https://m.media-amazon.com/images/I/51kueBEkgtL._SX679_.jpg""]",The Robustrion Tempered Glass Screen Protector is designed for OnePlus Pad tablets. It features a 9H surface hardness and is scratch and smudge-resistant.,Robustrion,"{""product_specification"": [{ ""Compatible Devices"":""Tablet""}, { ""Material"":""Tempered Glass""}, { ""Item Hardness"":""9H""}, { ""Product Dimensions"":""25.8L x 18.9W Centimeters""}, { ""Compatible Phone Models"":""OnePlus Pad 11.61 Inch, OnePlus Pad""}, { ""Special Feature"":""9H Surface Hardness, Scratch Resistant, Smudge Resistant""}, { ""Finish Type"":""Glossy""}, { ""Water Resistance Level"":""Water Resistant""}, { ""Net Quantity"":""1.00 count""}]}",Electronics,Mobile Accessories,Screen Protectors,,,,A,73.38225484,
EL57019,WOW IMAGINE Plastic Screen Protector for Xiaomi Redmi/Poco,Electronics >> Mobile Accessories >> Screen Protectors,999,149,"[""https://m.media-amazon.com/images/I/51KAVrbut5L._SX679_.jpg""]","The WOW IMAGINE Plastic Screen Protector is designed for Xiaomi Redmi and Poco models. It features HD clear, easy installation, anti-shatter, delicate touch sensitivity, 2.5D rounded edges, and scratch-proof properties.",WOW IMAGINE,"{""product_specification"": [{ ""Compatible Devices"":""Cellphone""}, { ""Material"":""Plastic""}, { ""Product Dimensions"":""19L x 10W Centimeters""}, { ""Compatible Phone Models"":""Xiaomi Redmi 13C 5G, Redmi 13C 5G, Redmi 13C 4G""}]}",Electronics,Mobile Accessories,Screen Protectors,,,,A,85.08508509,
EL28741,SupCares Unbreakable Screen Protector for Motorola Edge 40 5G,Electronics >> Mobile Accessories >> Screen Protectors,799,475,"[""https://m.media-amazon.com/images/I/61scZs0EwmL._SX679_.jpg""]",The SupCares Unbreakable Screen Protector is designed for Motorola Edge 40 5G. It features an anti-glare matte finish.,SupCares,"{""product_specification"": [{ ""Compatible Devices"":""Motorola Edge 40 5G""}, { ""Material"":""Thermoplastic Polyurethane""}, { ""Item Hardness"":""9H""}, { ""Product Dimensions"":""19L x 10W Centimeters""}, { ""Compatible Phone Models"":""Motorola Edge 40 5G""}, { ""Special Feature"":""Anti Glare""}, { ""Finish Type"":""Matte""}, { ""Net Quantity"":""1.00 Pack""}, { ""Screen Size"":""6.55 Inches""}]}",Electronics,Mobile Accessories,Screen Protectors,,,,A,40.55068836,
EL73476,POPIO Tempered Glass Screen Protector for Samsung Galaxy,Electronics >> Mobile Accessories >> Screen Protectors,600,150,"[""https://m.media-amazon.com/images/I/719KWEHDTpL._SX679_.jpg""]","The POPIO Tempered Glass Screen Protector is designed for Samsung Galaxy phones. It features bubble-proof, scratch-resistant, anti-fingerprint, touch-sensitive, and anti-shatter properties.",POPIO,"{""product_specification"": [{ ""Compatible Devices"":""Cellphone""}, { ""Material"":""Tempered Glass""}, { ""Item Hardness"":""9H Hardness""}, { ""Product Dimensions"":""17L x 11W Centimeters""}, { ""Compatible Phone Models"":""Samsung Galaxy M31, Samsung Galaxy M21, Samsung Galaxy F41, Samsung Galaxy M21s""}, { ""Special Feature"":""Bubble Proof; Scratch Resistant; Anti-Fingerprint; Touch sensitive; Anti-shatter""}, { ""Finish Type"":""Glossy""}, { ""Water Resistance Level"":""Water Resistant""}, { ""Net Quantity"":""1.00 Set""}]}",Electronics,Mobile Accessories,Screen Protectors,,,,A,75,
EL82626,CEDO Plastic Screen Protector for Samsung Galaxy M12,Electronics >> Mobile Accessories >> Screen Protectors,999,149,"[""https://m.media-amazon.com/images/I/61ijTyMI8FL._SX679_.jpg""]",The CEDO Plastic Screen Protector is designed for Samsung Galaxy M12. It features a 9H hardness and anti-shatter properties.,CEDO,"{""product_specification"": [{ ""Compatible Devices"":""Samsung Galaxy M12""}, { ""Material"":""Plastic""}, { ""Item Hardness"":""9H""}, { ""Product Dimensions"":""17L x 10W Centimeters""}, { ""Compatible Phone Models"":""Samsung Galaxy M12""}, { ""Special Feature"":""Anti-Shatter""}, { ""Finish Type"":""Samsung Galaxy M12""}, { ""Net Quantity"":""1 Piece""}, { ""Screen Size"":""6.53 Inches""}]}",Electronics,Mobile Accessories,Screen Protectors,,,,A,85.08508509,
EL77876,MI Power Bank,Electronics >> Mobile Accessories >> Power Banks,2199,2149,"[""https://m.media-amazon.com/images/I/71lVwl3q-kL._SX679_.jpg""]",The 20000mAh Sandstone Triple Charging Power Bank provides high-capacity portable charging.,MI,"{""product_specification"": [{ ""Connector Type"":""USB, Micro USB""}, { ""Battery Capacity"":""20000""}, { ""Colour"":""Black""}, { ""Special Feature"":""Short Circuit Protection, Fast Charging""}]}",Electronics,Mobile Accessories,Power Banks,,,,A,2.2737608,
EL17682,Ambrane 20000mAh Lithium Polymer Stylo-20K Power Bank,Electronics >> Mobile Accessories >> Power Banks,2500,1600,"[""https://m.media-amazon.com/images/I/61aOm+odphL._SX679_.jpg""]",The Ambrane 20000mAh Lithium Polymer Stylo-20K Power Bank is designed to provide fast charging with LED indicator lights and multiple protection features. It comes in black color and is pocket-sized for convenience.,Ambrane,"{""product_specification"": [{ ""Connector Type"":""USB Type C""}, { ""Brand"":""Ambrane""}, { ""Battery Capacity"":""20000""}, { ""Colour"":""Black""}, { ""Special Feature"":""Fast Charging, LED Indicator Lights, Short Circuit Protection, Over Charging Protection, Pocket Size""}]}",Electronics,Mobile Accessories,Power Banks,,,,A,36,
EL99484,MI Pocket 10000mAh Triple Charging Power Bank,Electronics >> Mobile Accessories >> Power Banks,2699,1699,"[""https://m.media-amazon.com/images/I/71pBjes-NTS._SX679_.jpg""]","The MI Pocket 10000mAh Triple Charging Power Bank is designed for fast charging with short circuit protection and comes in black color. It features both USB and Micro USB connectors, making it convenient for various devices. It is also pocket-sized for easy portability.",MI,"{""product_specification"": [{ ""Connector Type"":""USB, Micro USB""}, { ""Brand"":""MI""}, { ""Battery Capacity"":""10000 Milliamp Hours""}, { ""Colour"":""black""}, { ""Special Feature"":""Short Circuit Protection, Fast Charging, Pocket Size""}]}",Electronics,Mobile Accessories,Power Banks,,,,A,37.05075954,
EL82592,URBN 10000mAh 22.5W Two Way Fast Charging Power Bank,Electronics >> Mobile Accessories >> Power Banks,2999,999,"[""https://m.media-amazon.com/images/I/61DhFP7NHoL._SX679_.jpg""]",The URBN 10000mAh 22.5W Two Way Fast Charging Power Bank is designed for super fast charging with a compact size. It features both USB and USB Type C connectors and comes in a camo color.,URBN,"{""product_specification"": [{ ""Connector Type"":""USB, USB Type C""}, { ""Brand"":""URBN""}, { ""Battery Capacity"":""10000""}, { ""Colour"":""Camo""}, { ""Special Feature"":""Compact Size, Two Way Fast Charge & Recharge, Super Fast Charging""}]}",Electronics,Mobile Accessories,Power Banks,,,,A,66.6888963,
EL70736,pTron Launched Dynamo 10000mAh Power Bank with Nergy Protection,Electronics >> Mobile Accessories >> Power Banks,2599,799,"[""https://m.media-amazon.com/images/I/61lo5c-E-CL._SX679_.jpg""]",The pTron Launched Dynamo 10000mAh Power Bank with Nergy Protection is a lightweight power bank designed for fast charging. It features USB Type C and USB Type A connectors and comes in green color with LED indicator lights.,pTron,"{""product_specification"": [{ ""Connector Type"":""USB Type C, USB Type A""}, { ""Brand"":""pTron""}, { ""Battery Capacity"":""10000""}, { ""Colour"":""Green""}, { ""Special Feature"":""Short Circuit Protection, LED Indicator Lights, Lightweight, Over Charging Protection, Fast Charging""}]}",Electronics,Mobile Accessories,Power Banks,,,,A,69.25740669,
EL37929,pTron Dynamo Nitro 10000mAh Power Bank with Nergy Protection,Electronics >> Mobile Accessories >> Power Banks,2199,679,"[""https://m.media-amazon.com/images/I/51LqhDROb-L._SX679_.jpg""]","The pTron Dynamo Nitro 10000mAh Power Bank with Nergy Protection is a lightweight power bank designed for fast charging. It features USB Type C, Micro USB, and USB Type A connectors and comes in black color with LED indicator lights.",pTron,"{""product_specification"": [{ ""Connector Type"":""USB Type C, Micro USB, USB Type A""}, { ""Brand"":""pTron""}, { ""Battery Capacity"":""10000""}, { ""Colour"":""Black""}, { ""Special Feature"":""LED Indicator Lights, Short Circuit Protection, Lightweight, Over Charging Protection, Fast Charging""}]}",Electronics,Mobile Accessories,Power Banks,,,,A,69.12232833,
EL29924,Duracell Slimmest 20000mAh Charging Power Bank,Electronics >> Mobile Accessories >> Power Banks,3499,3099,"[""https://m.media-amazon.com/images/I/71rIGQrFJ0L._SX679_.jpg""]",The Duracell Slimmest 20000mAh Charging Power Bank is designed for fast charging. It features both USB and Micro USB connectors,Duracell,"{""product_specification"": [{ ""Connector Type"":""USB, Micro USB""}, { ""Brand"":""Duracell""}, { ""Battery Capacity"":""20000 Milliampere Hour (mAh)""}, { ""Colour"":""Multicolor""}, { ""Special Feature"":""Fast Charging""}]}",Electronics,Mobile Accessories,Power Banks,,,,A,11.43183767,
EL43136,Ambrane 10000mAh Powerbank,Electronics >> Mobile Accessories >> Power Banks,2999,1299,"[""https://m.media-amazon.com/images/I/71i+ZBcuMmL._SX679_.jpg""]",The Ambrane 10000mAh Powerbank is a slim power bank designed for fast charging. It comes in dark green color.,Ambrane,"{""product_specification"": [{ ""Connector Type"":""USB""}, { ""Brand"":""Ambrane""}, { ""Battery Capacity"":""10000 Milliamp Hours""}, { ""Colour"":""Dark Green""}, { ""Special Feature"":""Slim, Fast Charging""}]}",Electronics,Mobile Accessories,Power Banks,,,,A,56.68556185,
EL19646,Ambrane Charging Powerbank Powerlit Ultra 20000mAh,Electronics >> Mobile Accessories >> Power Banks,7999,3999,"[""https://m.media-amazon.com/images/I/71ZNAYsnmXL._SX679_.jpg""]",The Ambrane Charging Powerbank Powerlit Ultra 20000mAh is designed for fast charging. It comes in black color.,Ambrane,"{""product_specification"": [{ ""Connector Type"":""USB, Lightning""}, { ""Brand"":""Ambrane""}, { ""Battery Capacity"":""20000 Milliamp Hours""}, { ""Colour"":""Black""}, { ""Special Feature"":""Fast Charging""}]}",Electronics,Mobile Accessories,Power Banks,,,,A,50.00625078,
EL12588,Samsung Original EHS64 In-Ear Hands-Free with Remote,Electronics >> Mobile Accessories >> Headphones,450,350,"[""https://m.media-amazon.com/images/I/51fv4ccuMkL._SX679_.jpg""]",The Samsung Original EHS64 is an in-ear hands-free with a remote. It comes in black color and has wired connectivity.,Samsung,"{""product_specification"": [{ ""Model Name"":""EHS64""}, { ""Colour"":""Black""}, { ""Form Factor"":""In Ear""}, { ""Connectivity Technology"":""Wired""}]}",Electronics,Mobile Accessories,Headphones,,,,A,22.22222222,
EL24311,Apple Original MMTN2ZM/A In-Ear Headphones with Lightning Connector,Electronics >> Mobile Accessories >> Headphones,2000,1799,"[""https://m.media-amazon.com/images/I/418AP8pw3KL._SX679_.jpg""]",The Apple Original MMTN2ZM/A is an in-ear headphones with a Lightning connector. It comes in white color and has wired connectivity.,Apple,"{""product_specification"": [{ ""Model Name"":""MMTN2ZM/A""}, { ""Colour"":""White""}, { ""Form Factor"":""In Ear""}, { ""Connectivity Technology"":""Wired""}]}",Electronics,Mobile Accessories,Headphones,,,,A,10.05,
EL35560,pTron Tangent Wireless In-Ear Headphones,Electronics >> Mobile Accessories >> Headphones,2499,799,"[""https://m.media-amazon.com/images/I/51K8TkvtjgL._SX679_.jpg""]",The pTron Tangent Wireless In-Ear Headphones come in Active Black color and feature wireless connectivity.,pTron,"{""product_specification"": [{ ""Model Name"":""Tangent""}, { ""Colour"":""Active Black""}, { ""Form Factor"":""In Ear""}, { ""Connectivity Technology"":""Wireless""}]}",Electronics,Mobile Accessories,Headphones,,,,A,68.02721088,
EL82676,pTron Boom Ultima Wired In-Ear Headphones,Electronics >> Mobile Accessories >> Headphones,1900,390,"[""https://m.media-amazon.com/images/I/61PlUpGmAYL._SX679_.jpg""]",The pTron Boom Ultima Wired In-Ear Headphones come in Dark Blue color and feature wired connectivity.,pTron,"{""product_specification"": [{ ""Model Name"":""Boom Ultima""}, { ""Colour"":""Dark Blue""}, { ""Form Factor"":""In Ear""}, { ""Connectivity Technology"":""Wired""}]}",Electronics,Mobile Accessories,Headphones,,,,A,79.47368421,
EL68203,"Sennheiser HD 350BT Wireless Bluetooth Over The Ear Headphone with Mic for Music & Calls, Desgined in Germany, 30h Battery, 2 Yr Warranty (Black)",Electronics >> Mobile Accessories >> Headphones,7490,5990,"[""https://m.media-amazon.com/images/I/51Hc3nBW1SL._SX679_.jpg""]",Enjoy great wireless audio on the go or at home with the HD 350BT from Sennheiser. Enjoy an engaging sound experience with deep dynamic bass. Quality is guaranteed by the latest wireless technology including Bluetooth 5.0 high-quality codec support and an excellent 30-hour battery life. The stylish yet durable versatile wireless headset is a brilliant companion for experiencing better audio at home or on the move.,Sennheiser,"{""product_specification"": [{ ""Compatible Devices"":""All Bluetooth Devices""}, { ""Model Name"":""Over Ear""}, { ""Colour"":""Black""}, { ""Form Factor"":""In Ear""}, { ""Connectivity Technology"":""Wireless""}, { ""Dimensions"":""‎18 x 18 x 10 cm; 238 g""}]}",Electronics,Mobile Accessories,Headphones,,,,A,20.02670227,
EL52695,Apple Original MMX62ZM/A Lightning Headphone Adapter,Electronics >> Mobile Accessories >> Chargers & Adapters,900,900,"[""https://m.media-amazon.com/images/I/31Gz9t6XBhL._SX679_.jpg""]",The Apple Original MMX62ZM/A Lightning Headphone Adapter is compatible with various Apple devices. It features an auxiliary connector and comes in white color.,Apple,"{""product_specification"": [{ ""Compatible Devices"":""Apple iPhone 5, 5C, 5S, SE, 6, 6 Plus, 6S, 6S Plus, 7, 7 Plus, iPad with Retina Display, Mini, Mini 2, Air, Air 2, Mini 3, Mini 4, Pro (9.7-inch), Pro (12.9-inch), iPod Touch 6th Generation""}, { ""Connector Type"":""Auxiliary""}, { ""Colour"":""White""}, { ""Item Dimensions LxWxH"":""6.8 x 1.7 x 8.8 Centimeters""}]}",Electronics,Mobile Accessories,Chargers & Adapters,,,,A,0,
EL33037,mPix USB Type C Charger Adapter for Nothing Phone,Electronics >> Mobile Accessories >> Chargers & Adapters,2999,999,"[""https://m.media-amazon.com/images/I/41kRa19IYVL._SY679_.jpg""]",The mPix USB Type C Charger Adapter is compatible with Nothing Phones and tablets. It features a lightweight design and fast charging capability.,mPix,"{""product_specification"": [{ ""Connectivity Technology"":""USB""}, { ""Connector Type"":""USB Type C""}, { ""Compatible Devices"":""Nothing Phone (1) Nothing Phone (2) Nothing Phone (2a), Tablets""}, { ""Compatible Phone Models"":""Nothing Phone (1) Nothing Phone (2)""}, { ""Included Components"":""Adapter""}, { ""Special Feature"":""Lightweight Design, Travel, Short Circuit Protection, Fast Charging""}, { ""Colour"":""White""}, { ""Input Voltage"":""5 Volts (AC)""}, { ""Mounting Type"":""Wall Mount""}]}",Electronics,Mobile Accessories,Chargers & Adapters,,,,A,66.6888963,
EL94631,Apple 20W USB-C Power Adapter for iPhone,Electronics >> Mobile Accessories >> Chargers & Adapters,1900,1700,"[""https://m.media-amazon.com/images/I/61vtLhO6fDL._SY741_.jpg""]","The Apple 20W USB-C Power Adapter is designed for fast charging of cellular phones, especially iPhones. It comes in white color and features a USB connector.",Apple,"{""product_specification"": [{ ""Connectivity Technology"":""USB""}, { ""Connector Type"":""USB""}, { ""Compatible Devices"":""Cellular Phones""}, { ""Compatible Phone Models"":""iPhone""}, { ""Included Components"":""Apple 20W USB-C Power Adapter""}, { ""Special Feature"":""Fast Charging""}, { ""Colour"":""White""}, { ""Input Voltage"":""15 Volts""}, { ""Mounting Type"":""Tabletop Mount""}]}",Electronics,Mobile Accessories,Chargers & Adapters,,,,A,10.52631579,
EL47015,MI 33W SonicCharge 2.0 Charger Combo,Electronics >> Mobile Accessories >> Chargers & Adapters,1999,999,"[""https://m.media-amazon.com/images/I/51aGN06M0TL._SX522_.jpg""]","The MI 33W SonicCharge 2.0 Charger Combo is designed for fast charging of cellular phones, especially MI Phones. It comes in white color.",MI,"{""product_specification"": [{ ""Connectivity Technology"":""USB""}, { ""Connector Type"":""USB""}, { ""Compatible Devices"":""Cellular Phones""}, { ""Compatible Phone Models"":""Mi Phones""}, { ""Included Components"":""Charger, 100cm Type C Cable""}, { ""Special Feature"":""Fast Charging""}, { ""Colour"":""White""}, { ""Input Voltage"":""110 Volts (AC)""}, { ""Mounting Type"":""Wall Mount""}]}",Electronics,Mobile Accessories,Chargers & Adapters,,,,A,50.02501251,
